id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0usLN2VpccZQwWkGLm3Odm,2013 Will Be My Year,0,161045,0,['Jay and Others :>'],['3pwVqfe1xCnGTTnbVjYf74'],4/16/2021,0.347,0.965,10,-6.014,1,0.142,0.0504,0,0.343,0.392,90.987,4
1Nlstdx5q4GVUyaQqHYvqh,Inner City Life - 2020 Remaster,0,422183,0,['Goldie'],['2SYqJ3uDLLXZNyZdLKBy4M'],4/16/2021,0.384,0.889,7,-6.548,1,0.0936,0.00226,0.425,0.0728,0.112,154.886,4
4BvreMl8IerW37NLYtBZ9e,Blow Your Mind (Mwah),0,178583,0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],4/16/2021,0.677,0.796,2,-4.761,0,0.117,0.0188,0,0.0948,0.494,108.851,4
4K9PNGfQMYnMsY9zEDKDLC,Break My Heart,0,352453,0,"['Dua Lipa', 'Moodymann']","['6M2wZ9GZgrQXHCFfjv46we', '6pohviZSNRueSX7uNu63ZX']",4/16/2021,0.772,0.637,4,-7.846,0,0.0494,0.022,0.0353,0.0898,0.409,113.022,4
5xZAMT6xqi8sXUHcccwzK2,Love Again,0,258004,0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],4/16/2021,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85E-05,0.1,0.468,115.982,4
6FuKtySnU6P6hlaDwLa86l,Break My Heart,0,352453,0,"['Dua Lipa', 'Moodymann']","['6M2wZ9GZgrQXHCFfjv46we', '6pohviZSNRueSX7uNu63ZX']",4/16/2021,0.772,0.637,4,-7.846,0,0.0494,0.022,0.0353,0.0898,0.409,113.022,4
6cjSDzbazK0wsWWbZMRxsl,Blow Your Mind (Mwah),0,178583,0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],4/16/2021,0.677,0.796,2,-4.761,0,0.117,0.0188,0,0.0948,0.494,108.851,4
0ZwGh5keVMD6wSiKONwN5x,That's What I Like,0,205080,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],4/16/2021,0.852,0.551,1,-4.951,1,0.0416,0.0146,0,0.0898,0.85,134.061,4
1C7DMS3sefDK896FSTFZak,Count On Me,0,197373,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],4/16/2021,0.577,0.397,0,-5.981,1,0.0281,0.84,0,0.0772,0.508,89.045,4
3BjwHpWcQ0BZBu87yw7Exq,That's What I Like,0,205080,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],4/16/2021,0.852,0.551,1,-4.951,1,0.0416,0.0146,0,0.0898,0.85,134.061,4
3oQUjBXiknz4RMqRauIXOr,Just the Way You Are,0,220733,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],4/16/2021,0.635,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.014,4
5pR8Z4ALqA2dF1qPjfoJDp,Just the Way You Are,0,220733,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],4/16/2021,0.635,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.014,4
73bQQpA3PuOadXO6a1Lg6e,That's What I Like,0,205080,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],4/16/2021,0.852,0.551,1,-4.951,1,0.0416,0.0146,0,0.0898,0.85,134.061,4
7D1qj2gfg2XyHbwUyLydE2,That's What I Like,0,205080,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],4/16/2021,0.852,0.551,1,-4.951,1,0.0416,0.0146,0,0.0898,0.85,134.061,4
7Ica2aGF93g9UkxcqaarOs,Just the Way You Are,0,220733,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],4/16/2021,0.635,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.014,4
7cuRXhcZ3uN65qZIKqRjJ8,Count On Me,0,197373,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],4/16/2021,0.577,0.397,0,-5.981,1,0.0281,0.84,0,0.0772,0.508,89.045,4
0foF9HH4jG33sQRFAkZ86N,Perfect,0,263400,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],4/16/2021,0.598,0.448,8,-6.312,1,0.0232,0.162,0,0.106,0.168,95.009,3
52vqWgqv1yhFxApBfFKZwx,Perfect,0,263400,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],4/16/2021,0.598,0.448,8,-6.312,1,0.0232,0.162,0,0.106,0.168,95.009,3
5wPwdc6muXOR4wDAwEN9JD,Perfect,0,263400,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],4/16/2021,0.598,0.448,8,-6.312,1,0.0232,0.162,0,0.106,0.168,95.009,3
7GRPxQVPe5QQXPEO6I7sdY,Perfect,0,263400,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],4/16/2021,0.598,0.448,8,-6.312,1,0.0232,0.162,0,0.106,0.168,95.009,3
3s35WW2T3GbUnt7VXXVtW8,TwoÂ®,0,185276,0,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],4/16/2021,0.48,0.642,7,-5.133,1,0.0379,0.427,0,0.0943,0.0374,142.917,4
46Zv9xtOZm0VdHbRKC4vRL,XO Tour Llif3,0,182707,0,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],4/16/2021,0.732,0.746,11,-6.367,0,0.226,0.00276,0,0.109,0.407,155.096,4
4x4KipRV76m5jsqbo6Qdii,P2,0,234627,0,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],4/16/2021,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,4
61sPACSnOnh3oyShX75tbh,XO Tour Llif3,0,182707,0,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],4/16/2021,0.732,0.746,11,-6.367,0,0.226,0.00276,0,0.109,0.407,155.096,4
6OZBsiEK16Rmnm2GP2oSi1,XO Tour Llif3,0,182707,0,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],4/16/2021,0.732,0.746,11,-6.367,0,0.226,0.00276,0,0.109,0.407,155.096,4
6Ur82mcXEguW3dTLCACWfx,XO Tour Llif3,0,182707,0,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],4/16/2021,0.732,0.746,11,-6.367,0,0.226,0.00276,0,0.109,0.407,155.096,4
7CzIZIPqlYWmIw57QM0dRF,Myron,0,224955,0,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],4/16/2021,0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,4
08lHFwOBB8FnLwzuGwYMEh,Relationship,0,215307,0,"['Young Thug', 'Future']","['50co4Is1HCEo8bhOyUWKpn', '1RyvyyTE3xzB2ZywiAwp0i']",4/16/2021,0.841,0.595,2,-6.337,1,0.0624,0.0025,0,0.12,0.3,145.995,4
1bAaKcgyFcG8ZwnlEQBy1W,Hot,0,193027,0,"['Young Thug', 'Gunna']","['50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ']",4/16/2021,0.855,0.651,0,-8.044,0,0.234,0.0636,0,0.0772,0.559,111.992,4
4uQgzXvYErWzSXpCoGCCDa,Millions,0,157520,0,['Young Thug'],['50co4Is1HCEo8bhOyUWKpn'],4/16/2021,0.942,0.531,1,-7.51,1,0.215,0.00236,0.000109,0.0812,0.739,99.027,4
1FIv3PmImMDYgcJuzSk3jO,Be Careful,0,210787,0,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],4/16/2021,0.819,0.568,6,-8.231,0,0.411,0.0252,0,0.0952,0.535,152.284,4
31wpkPJ1mkVda6tgcOPUkm,Up,0,156945,0,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],4/16/2021,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166,4
4EGZn7mh4DdF6oARzOCtNY,Up,0,156945,0,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],4/16/2021,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166,4
4jn46ybhkesIbUdPNGqqpP,WAP,0,187541,0,"['Cardi B', 'Megan Thee Stallion']","['4kYSro6naA4h99UJvo89HB', '181bsRPaVXVlUKXrxwZfHK']",4/16/2021,0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,4
6LYlGeAUMw6CkSv99gzAsk,Press,0,143792,0,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],4/16/2021,0.886,0.53,1,-5.738,1,0.31,0.0362,1.76E-05,0.15,0.197,133.845,4
6tkgmZ8HSEIblb4TbGS177,Be Careful,0,210787,0,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],4/16/2021,0.819,0.568,6,-8.231,0,0.411,0.0252,0,0.0952,0.535,152.284,4
4dpRZVr8SAG105VEo03PXb,Under the Milky Way,0,214893,0,['Sia'],['5WUlDfRSoLAfcVSX1WnrxN'],4/16/2021,0.5,0.591,9,-9.381,0,0.0276,0.0724,0.064,0.16,0.405,140.902,4
0BbtSPUznW7MbhSUZzfmFW,A Sky Full of Stars,0,267867,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],4/16/2021,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
1b6kzp3Iu49nXNJZWhPm0k,A Sky Full of Stars,0,267867,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],4/16/2021,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
1cBhWPWbCp4dUyCCulY8CM,Sparks,0,227093,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],4/16/2021,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,3
23rQad3qDfvd30e34LljYb,Hymn for the Weekend,0,258267,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],4/16/2021,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,4
2KhCQE7DqzFmd1x5xkettm,Hymn for the Weekend,0,258267,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],4/16/2021,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,4
44yi91mbNLl16pttwhiEc9,Hymn for the Weekend,0,258267,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],4/16/2021,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,4
4JXiGT4kxrjspmU3Nhth5C,Hymn for the Weekend,0,258267,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],4/16/2021,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,4
5Fsh4fWnvUFqrYr2eqSvQW,Hymn for the Weekend,0,212647,0,"['Coldplay', 'Seeb']","['4gzpq5DPGxSnKTe4SA8HAU', '5iNrZmtVMtYev5M9yoWpEq']",4/16/2021,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68E-06,0.12,0.427,102.028,4
5KTgsti78DZ1bleTzf1TFL,Hymn for the Weekend,0,212647,0,"['Coldplay', 'Seeb']","['4gzpq5DPGxSnKTe4SA8HAU', '5iNrZmtVMtYev5M9yoWpEq']",4/16/2021,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68E-06,0.12,0.427,102.028,4
5NRGAFWksafHXMEDi1afXu,Hymn for the Weekend,0,258267,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],4/16/2021,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,4
7Gb9JCtYbmZmwei8VTHhME,The Scientist,0,309600,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],4/16/2021,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46E-05,0.11,0.213,146.277,4
3JC4hnMYH0cTeeFdiLfeE5,Savage,0,155497,0,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],4/16/2021,0.843,0.743,11,-5.608,1,0.335,0.0251,0,0.096,0.698,168.98,4
4uCFW5cq0y8h6XwwwS8tLS,Cry Baby,0,137984,0,"['Megan Thee Stallion', 'DaBaby']","['181bsRPaVXVlUKXrxwZfHK', '4r63FhuTkUYltbVAg5TQnk']",4/16/2021,0.957,0.437,11,-7.882,1,0.359,0.00402,0,0.219,0.616,130.058,4
5Av63mhaXkKULT0VzQgVzK,Body,0,171067,0,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],4/16/2021,0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066,4
6a96fWBLJeC8tzsgqGNx55,Savage,0,155497,0,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],4/16/2021,0.843,0.743,11,-5.608,1,0.335,0.0251,0,0.096,0.698,168.98,4
3FhtgGYjuB9EPUAKK3grSm,Project Dreams,0,167898,0,"['Marshmello', 'Roddy Ricch']","['64KEffDW9EtZ1y2vBYgq8T', '757aE44tKEUQEqRuT6GnEB']",4/16/2021,0.78,0.827,8,-2.235,1,0.237,0.412,0,0.104,0.787,160.106,4
3ljYBUToFd0CfMBCEqaA77,Spicy,0,143375,0,"['Ty Dolla $ign', 'Post Malone']","['7c0XG5cIJTrrAgEC3ULPiq', '246dkjvS1zLTtiykXe5h60']",4/16/2021,0.782,0.51,4,-5.724,0,0.0419,0.143,0,0.115,0.118,99.993,4
7uHMx3E8in607GoKRv1Kcx,Spicy,0,143375,0,"['Ty Dolla $ign', 'Post Malone']","['7c0XG5cIJTrrAgEC3ULPiq', '246dkjvS1zLTtiykXe5h60']",4/16/2021,0.782,0.51,4,-5.724,0,0.0419,0.143,0,0.115,0.118,99.993,4
3t91l9tTtz3DpksUVKrX07,Black and Yellow,0,217667,0,['Wiz Khalifa'],['137W8MRPWKqSmrBGDBFSop'],4/16/2021,0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,4
43H6Jrn6CIa7xnfKL79vE6,This Time Around,0,162820,0,['Wiz Khalifa'],['137W8MRPWKqSmrBGDBFSop'],4/16/2021,0.775,0.656,6,-4.724,0,0.0732,0.0999,1.03E-06,0.142,0.755,157.01,4
4JjrnbH8W9wW43FPqUVRTR,Black and Yellow,0,217667,0,['Wiz Khalifa'],['137W8MRPWKqSmrBGDBFSop'],4/16/2021,0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,4
6JYcTU8JASVbZpVIfDHa8k,See You Again,0,229526,0,"['Wiz Khalifa', 'Charlie Puth']","['137W8MRPWKqSmrBGDBFSop', '6VuMaDnrHyPL1p4EHjYLi7']",4/16/2021,0.69,0.48,10,-7.503,1,0.0816,0.369,0,0.0649,0.286,80.025,4
2o8TmeIUxExPU6IZxxj65C,High Fashion,0,220487,0,"['Roddy Ricch', 'Mustard']","['757aE44tKEUQEqRuT6GnEB', '0YinUQ50QDB7ZxSCLyQ40k']",4/16/2021,0.83,0.499,11,-8.442,0,0.114,0.271,0,0.3,0.511,97.953,4
2qbkfN7IGbsufbR9QSBrKj,Big Stepper,0,175170,0,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],4/16/2021,0.753,0.597,8,-8.469,1,0.292,0.0477,0,0.197,0.616,76.997,4
3WHucpzxRpn6v0m5B6coUs,High Fashion,0,220487,0,"['Roddy Ricch', 'Mustard']","['757aE44tKEUQEqRuT6GnEB', '0YinUQ50QDB7ZxSCLyQ40k']",4/16/2021,0.83,0.499,11,-8.442,0,0.114,0.271,0,0.3,0.511,97.953,4
4DJvPtKnssaifrWfceZAU0,The Box,0,196653,0,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],4/16/2021,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.789,0.642,116.972,4
52YyDUdKVoNoXpYmdXTHqZ,The Box,0,196653,0,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],4/16/2021,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.789,0.642,116.972,4
6tbdUtj5EDrJnIVfG2loQR,The Box,0,196653,0,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],4/16/2021,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.789,0.642,116.972,4
6LSHQnjVPtZooth8bp7xmB,10 Years - Eurovision 2021 - Iceland / Karaoke Version,0,165167,0,['DaÃ°i & GagnamagniÃ°'],['5tAStZeTA5LeYX1CV72kSb'],4/16/2021,0.778,0.458,2,-7.607,0,0.0431,0.00242,0.563,0.0637,0.293,122.998,4
0oiVh42zhvjYvdW6FNPQxL,Want to Want Me,0,206280,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],4/16/2021,0.772,0.643,0,-6.24,0,0.063,0.0102,0,0.0705,0.669,114.031,4
0tF9qFnZFwC1E7p8T1dpNQ,Want to Want Me,0,193024,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],4/16/2021,0.603,0.913,10,-3.924,0,0.0478,0.000534,0.0256,0.352,0.615,122.938,4
2A6tCNeh6twbP1hIFguCXn,Want to Want Me,0,206280,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],4/16/2021,0.772,0.643,0,-6.24,0,0.063,0.0102,0,0.0705,0.669,114.031,4
4yXdq05zp6kYzZyVJgs0Dq,Want to Want Me,0,206280,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],4/16/2021,0.772,0.643,0,-6.24,0,0.063,0.0102,0,0.0705,0.669,114.031,4
5NwvrlhwcstEqi5dc2xqNf,Take You Dancing,0,190306,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],4/16/2021,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,4
6ADHoggp1uTtrwimF7aHtQ,The Sky's the Limit,0,205867,0,"['Jason Derulo', 'Ayo~']","['07YZf4WDAMNwqr4jfgOZ8y', '6ILZiibTn5sC7DaIGPw9F0']",4/16/2021,0.743,0.877,0,-3.6,1,0.036,0.0186,0,0.32,0.712,125.017,4
71fT9WPy4QBa7yeM5mkaNf,Whatcha Say,0,221253,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],4/16/2021,0.615,0.711,11,-5.507,1,0.078,0.0444,0,0.145,0.711,144.034,4
7HuorsxhHwQlZLdc6PmQuC,Don't Wanna Go Home,0,206080,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],4/16/2021,0.671,0.808,2,-4.86,0,0.0651,0.0199,0,0.134,0.637,121.953,4
7xA6SBhYuLBPIS2LUED7O7,Take You Dancing,0,190306,0,['Jason Derulo'],['07YZf4WDAMNwqr4jfgOZ8y'],4/16/2021,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,4
0hIZaDvx7EHULKphw95pgA,Hold On,0,170813,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],4/16/2021,0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,4
1ijw33pq5gJgAwxYlNVfyJ,Yummy,0,208520,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],4/16/2021,0.677,0.506,9,-6.652,0,0.0964,0.345,0,0.118,0.497,145.843,4
2BtoPVNkGcBHbc3ZQTthnI,Intentions - Acoustic,0,160612,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],4/16/2021,0.715,0.411,9,-6.657,1,0.0337,0.594,0,0.0903,0.799,73.994,4
2XNKmNuFSHf3KUGY7mFwxF,Holy,0,212093,0,"['Justin Bieber', 'Chance the Rapper']","['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']",4/16/2021,0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919,4
2ekyjXWwWvM6i6BSONuStF,Love Yourself,0,232627,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],4/16/2021,0.759,0.401,4,-8.999,1,0.259,0.86,0,0.299,0.576,100.126,4
4S4m00T92CPo5eM8lAKE0v,Anyone,0,190779,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],4/16/2021,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13E-06,0.113,0.584,115.884,4
4VF67gXdLeav82OJ7Mzo7K,Turn To You (Mother's Day Dedication) - Single Version,0,219973,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],4/16/2021,0.542,0.715,4,-6.565,0,0.0313,0.244,0,0.0861,0.284,107.973,4
54TI5Pf1OG2sEEPebJVr88,Catching Feelings,0,234680,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],4/16/2021,0.325,0.541,3,-6.665,1,0.0414,0.353,0,0.35,0.363,85.169,4
6DDu5nmSPffTMGpdFSmL7Y,Love Yourself,0,232627,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],4/16/2021,0.759,0.401,4,-8.999,1,0.259,0.86,0,0.299,0.576,100.126,4
6OYT42B1A95K2xsERxzRKK,Love Yourself,0,232627,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],4/16/2021,0.759,0.401,4,-8.999,1,0.259,0.86,0,0.299,0.576,100.126,4
04pPqAbKKoAUCBdsM1KO6w,All Girls Are The Same,0,165820,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],4/16/2021,0.673,0.529,0,-7.226,1,0.306,0.0769,0.000338,0.0856,0.203,161.991,4
2FtNANPWnAOKJVkoHLmiXu,Lucid Dreams,0,239836,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],4/16/2021,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
3YXVO9D8bVAhbbjHJwnWWr,Hear Me Calling,0,189977,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],4/16/2021,0.699,0.687,7,-3.997,0,0.106,0.308,3.63E-05,0.121,0.499,88.933,4
4WXhZdsgBd7jgRlF7iHPeP,Robbery,0,240527,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],4/16/2021,0.708,0.69,2,-5.181,1,0.0442,0.348,0,0.222,0.543,79.993,4
02Y5oRA5BuObhf9hTrQxAT,Morado,0,200667,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,4
0AJpNW26w1njC6QjbHvhKF,No Es Justo,0,251267,0,"['J Balvin', 'Zion & Lennox']","['1vyhD5VmyZ7KMfW5gqLgo5', '21451j1KhjAiaYKflxBjr1']",4/16/2021,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,4
0DzTFqNNL2RukngVlkjbKA,Azul,0,206373,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,4
0LHULq5HHIij1oc2Rqc4zG,Morado,0,200667,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,4
0QAbnRpxzx1KA0WJX1QHTh,No Es Justo,0,251267,0,"['J Balvin', 'Zion & Lennox']","['1vyhD5VmyZ7KMfW5gqLgo5', '21451j1KhjAiaYKflxBjr1']",4/16/2021,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,4
0YUqNmid2THpnasG4XE9fI,Amarillo,0,158147,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.876,0.85,1,-5.75,0,0.163,0.0118,0.0067,0.111,0.962,122.666,5
0Z78LAlkfnjA99ZgvB01Eh,Yo Te Lo Dije,0,220853,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.823,0.614,6,-5.809,1,0.069,0.0856,0,0.258,0.954,87.977,4
0blmuNLgsWwlwmwuciLqYH,Negro,0,182507,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.791,0.907,0,-2.223,1,0.0884,0.0132,0.211,0.245,0.828,164.107,4
0d5OtST0sAhs4M8miyRVfB,Sin Compromiso,0,189027,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.774,0.914,7,-4.739,1,0.159,0.193,0,0.427,0.816,98.031,4
0eWCXPL25j53ekubhItaXs,Azul,0,206373,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,4
0g7OkMkuW89szZCmr6dM22,Morado,0,200667,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06E-05,0.0927,0.781,97.002,4
0jVs5TcPffFkdOkDMgYPuj,Amarillo,0,158147,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.876,0.85,1,-5.75,0,0.163,0.0118,0.0067,0.111,0.962,122.666,5
0kft5Hi0qhgG200KCrNdFF,LA CANCIÃ“N,0,242573,0,"['J Balvin', 'Bad Bunny']","['1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X']",4/16/2021,0.756,0.646,7,-5.795,1,0.319,0.152,1.81E-05,0.108,0.429,176.088,4
0l9OE172DiBApcLbAetBkX,Tranquila,0,199947,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.72,0.669,4,-6.244,0,0.207,0.0334,0,0.147,0.668,175.934,4
0lx2T4gmOEdOkxY7frHbXT,Tranquila,0,199947,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.72,0.669,4,-6.244,0,0.207,0.0334,0,0.147,0.668,175.934,4
0pA8Ejaw3dyVSxmieip146,Bobo,0,209600,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.799,0.896,10,-2.67,1,0.0937,0.107,5.11E-05,0.13,0.771,89.031,4
0qlNWOtt4ojnDUm3ChiCX4,UN PESO,0,277107,0,"['J Balvin', 'Bad Bunny', 'Marciano Cantero']","['1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X', '5QzDzXfXC5lepOBeQXBiVO']",4/16/2021,0.627,0.675,5,-7.125,0,0.212,0.125,0,0.0784,0.961,79.31,4
0qrhPFGGM9Dq59hn8s2gU0,Rojo,0,151147,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.652,0.595,11,-4.04,1,0.117,0.15,0.000106,0.0836,0.421,172.277,4
0sRxElej5MCWeIZEmSYwp5,Sin Compromiso,0,189027,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.774,0.914,7,-4.739,1,0.159,0.193,0,0.427,0.816,98.031,4
0twkpjytnH7F4nHliUrvR1,Tranquila,0,199947,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],4/16/2021,0.72,0.669,4,-6.244,0,0.207,0.0334,0,0.147,0.668,175.934,4
